customer_id,customer_name,mail,address,gender,create_time,city_id
0000000778,陈欣,rhan@hotmail.com,甘肃省长沙县长寿汕尾街J座 928334,F,2017-10-08,00004
0000000779,张桂花,yangjin@gmail.com,吉林省雪县丰都哈尔滨路J座 984337,M,2018-10-05,00005
0000000780,欧阳颖,hxiao@yahoo.com,新疆维吾尔自治区健县友好南宁路d座 716198,M,2019-11-02,00010
0000000781,杨斌,mingpan@yahoo.com,陕西省红梅市花溪台北路x座 345728,F,2014-09-13,00010
0000000782,邹杰,shenfang@gmail.com,广西壮族自治区俊县海港李路q座 143137,F,2017-11-02,00002
0000000783,徐桂芳,taoshao@yahoo.com,湖南省上海市新城孙街d座 186006,M,2012-01-10,00003
0000000784,陈晶,maoxiulan@gmail.com,广西壮族自治区凤兰市锡山吴路p座 570759,F,2013-10-31,00004
0000000785,段璐,yongyang@hotmail.com,江西省秀云县江北周街B座 129303,M,2017-12-05,00000
0000000786,郭淑兰,taoxiao@yahoo.com,北京市建军县友好杨路y座 305913,M,2015-03-14,00005
0000000787,范坤,fxue@yahoo.com,安徽省斌市牧野倪路n座 241579,M,2011-11-04,00003
0000000788,罗志强,yangxiao@gmail.com,四川省洁市梁平杨路Y座 826273,M,2019-12-19,00009
0000000789,吴玉兰,qiangma@hotmail.com,江西省南京县海港关路A座 970522,M,2018-10-31,00010
0000000790,王桂珍,pingxia@gmail.com,安徽省东莞县西夏李街T座 478561,M,2012-07-04,00007
0000000791,张利,jinglai@gmail.com,青海省辛集县华龙广州街d座 406435,M,2012-04-26,00010
0000000792,杨俊,nhan@gmail.com,内蒙古自治区萍市花溪沈街W座 109000,M,2020-04-26,00003
0000000793,张明,lutao@yahoo.com,宁夏回族自治区重庆县黄浦济南街x座 218592,F,2012-06-08,00006
0000000794,佟斌,haoming@hotmail.com,浙江省洋县南湖王路R座 797154,F,2015-06-14,00003
0000000795,孟峰,lei80@gmail.com,香港特别行政区太原县浔阳梧州路G座 932252,F,2012-06-21,00001
0000000796,王辉,jun29@gmail.com,澳门特别行政区秀英市闵行南昌路R座 562701,F,2013-10-23,00005
0000000797,沈楠,xiuying64@gmail.com,西藏自治区北京县滨城赵街G座 146111,M,2016-09-16,00004
0000000798,刘金凤,minliang@gmail.com,山东省旭县龙潭汤街J座 493188,M,2014-12-28,00009
0000000799,易金凤,sumin@gmail.com,辽宁省丹市房山张路s座 101573,F,2014-02-20,00004
0000000800,杨琴,yaomin@gmail.com,云南省广州市平山郭街i座 332886,F,2013-11-04,00006
0000000801,高琳,ylei@yahoo.com,广西壮族自治区乌鲁木齐县上街张街j座 448443,M,2013-08-03,00000
0000000802,陆燕,ping35@gmail.com,海南省关岭市璧山哈尔滨路Y座 856407,F,2016-03-12,00001
0000000803,王鹏,maoxiuying@hotmail.com,黑龙江省杰县普陀杭州路N座 456411,F,2016-11-14,00000
0000000804,缪玉华,gaoping@hotmail.com,澳门特别行政区凤英县长寿黄路K座 442998,M,2012-04-29,00006
0000000805,刘波,jiesu@hotmail.com,甘肃省洁县城北谢街Z座 290634,M,2015-10-20,00008
0000000806,傅鑫,xdong@hotmail.com,青海省鑫市闵行兴安盟路c座 153307,F,2016-08-18,00005
0000000807,刘峰,oqin@yahoo.com,湖北省娟县海陵赵路q座 961654,F,2014-12-07,00010
0000000808,涂亮,mengxia@yahoo.com,台湾省兰州县翔安张街A座 506073,F,2017-03-27,00000
0000000809,谷玉兰,yangang@gmail.com,广西壮族自治区欣县长寿廖街z座 772488,M,2018-12-21,00003
0000000810,郭淑珍,yangli@gmail.com,贵州省淑英县门头沟陈路T座 446542,F,2014-06-09,00001
0000000811,郑晶,xtang@hotmail.com,云南省太原县南长谢街j座 514371,M,2013-05-31,00008
0000000812,陈宇,xia49@gmail.com,湖北省宁市房山郝路a座 186378,F,2012-04-24,00008
0000000813,张丽,guiying33@hotmail.com,山西省静市城北陶路S座 482166,M,2017-12-06,00001
0000000814,郭欢,zhangwei@hotmail.com,江苏省婷市山亭西宁街o座 131675,M,2016-06-04,00008
0000000815,陈红霞,fangzhang@yahoo.com,台湾省建县花溪宜都街Y座 764492,F,2011-11-21,00009
0000000816,张畅,lihan@hotmail.com,河南省小红市浔阳刘路J座 444168,M,2019-08-29,00005
0000000817,郭磊,haolei@hotmail.com,天津市西宁市双滦澳门路t座 288386,M,2015-07-04,00008
0000000818,韩兰英,chao24@yahoo.com,四川省玉市东城香港街l座 505419,M,2017-01-09,00000
0000000819,王红梅,cding@gmail.com,上海市洁县闵行古路L座 835178,M,2013-02-24,00009
0000000820,袁娟,fgu@yahoo.com,重庆市六安市普陀杨路n座 760295,F,2016-08-12,00005
0000000821,孔玉,taotang@gmail.com,西藏自治区关岭市东城南京路z座 299258,F,2012-07-07,00003
0000000822,刘兵,changwei@gmail.com,宁夏回族自治区秀梅市沈北新阜新路s座 619756,M,2019-10-20,00010
0000000823,刘颖,afan@gmail.com,青海省云市永川吴路o座 528083,F,2019-06-12,00010
0000000824,高莹,fang41@hotmail.com,台湾省慧县丰都贵阳街u座 171175,F,2017-04-07,00002
0000000825,张桂花,lilei@hotmail.com,陕西省武汉市安次何路A座 500647,M,2012-12-12,00006
0000000826,张秀英,xia81@yahoo.com,福建省辛集市双滦李路p座 703152,F,2020-04-12,00009
0000000827,喻晶,zhangchao@yahoo.com,江西省齐齐哈尔市高坪邢街o座 826773,M,2015-09-01,00003
0000000828,廖岩,ming12@yahoo.com,湖北省秀荣县长寿刘路T座 526350,F,2017-03-24,00005
0000000829,谭丽娟,ping59@hotmail.com,浙江省合山市东丽孙路q座 135952,M,2015-05-26,00010
0000000830,宋玉珍,ykong@yahoo.com,重庆市台北市上街陈街y座 191254,M,2015-11-24,00006
0000000831,杜彬,hcao@hotmail.com,黑龙江省潮州市白云济南街i座 898126,F,2020-06-26,00005
0000000832,张敏,yandeng@yahoo.com,新疆维吾尔自治区合肥县金平李街b座 493957,F,2015-12-09,00010
0000000833,马丽娟,cuitao@yahoo.com,江西省南宁县城东李街D座 442718,F,2019-06-08,00009
0000000834,龚荣,jun92@yahoo.com,山东省洁县西峰张家港街n座 178275,M,2018-06-02,00004
0000000835,李东,ptan@gmail.com,甘肃省娜市长寿合肥路l座 869996,F,2015-03-08,00005
0000000836,陈建,qiang08@yahoo.com,新疆维吾尔自治区太原县崇文福州路Q座 803438,F,2013-05-20,00005
0000000837,王帆,weikang@gmail.com,吉林省上海市新城陶街B座 137247,F,2018-12-06,00006
0000000838,陈丽,yang91@yahoo.com,青海省慧市房山刘路R座 455124,F,2016-01-22,00003
0000000839,萧洋,xuna@gmail.com,广东省明县朝阳海门路C座 516485,M,2020-06-24,00004
0000000840,孙凤兰,xiangtao@hotmail.com,上海市银川县海港刘街z座 468648,F,2017-12-20,00002
0000000841,段丹,juanshao@yahoo.com,江苏省红霞县崇文马街R座 791797,F,2020-03-24,00007
0000000842,任霞,qiangjia@hotmail.com,北京市成都县新城大冶路j座 331552,F,2020-03-28,00010
0000000843,王晶,tao20@yahoo.com,广东省丽丽市房山黄街Y座 793403,F,2014-05-09,00009
0000000844,陈丽娟,xsu@yahoo.com,河南省秀云市清河合山街V座 442146,M,2016-04-21,00010
0000000845,张红梅,yangliao@hotmail.com,甘肃省永安县闵行韦路j座 753851,F,2014-09-26,00008
0000000846,解军,junyang@gmail.com,辽宁省潮州县淄川辽阳路n座 177311,M,2017-02-03,00007
0000000847,刘阳,likang@hotmail.com,广东省长沙县西夏巢湖街i座 479392,M,2017-10-21,00010
0000000848,李雪梅,vyang@gmail.com,陕西省玉梅市龙潭李路D座 462540,F,2014-05-27,00005
0000000849,王莹,xia84@hotmail.com,吉林省宁德县城北方街K座 982901,F,2016-07-16,00007
0000000850,谢俊,tao31@gmail.com,山西省嘉禾县怀柔兴安盟街c座 644012,M,2019-05-31,00003
0000000851,方帅,kfan@hotmail.com,北京市南京市沈河福州街a座 623227,M,2014-09-01,00010
0000000852,李凤英,elu@gmail.com,甘肃省彬县东城戴街j座 383836,M,2014-09-16,00004
0000000853,陈伟,huangqiang@hotmail.com,内蒙古自治区荣市梁平长沙街y座 620764,F,2016-11-07,00007
0000000854,那玉梅,na14@hotmail.com,四川省杭州县锡山陈街T座 715597,F,2014-03-14,00008
0000000855,周玉英,ogu@hotmail.com,重庆市鹏县南长陈路P座 896952,M,2014-09-04,00009
0000000856,张东,xiaping@hotmail.com,内蒙古自治区丽娟县南溪郭街b座 113024,F,2014-06-15,00000
0000000857,黄冬梅,fang01@yahoo.com,黑龙江省峰县高坪胡街z座 926444,F,2019-05-31,00005
0000000858,张欢,yitao@hotmail.com,天津市荆门县西峰杨街X座 787342,F,2018-02-21,00004
0000000859,崔利,fengyong@gmail.com,青海省雪梅县静安叶街M座 323499,F,2014-05-20,00003
0000000860,康颖,nkong@hotmail.com,安徽省建县清河杨路P座 579399,M,2015-02-27,00001
0000000861,叶莉,ming54@hotmail.com,福建省辽阳市清河王路C座 626719,F,2013-07-01,00010
0000000862,张帆,vhuang@gmail.com,重庆市齐齐哈尔市静安李路E座 976767,F,2019-05-22,00007
0000000863,仲晨,fsu@gmail.com,重庆市帅县合川严路Y座 531517,M,2015-03-26,00003
0000000864,周丽丽,chao05@yahoo.com,安徽省南京市沈河哈尔滨街N座 348823,M,2018-03-04,00004
0000000865,王娜,jiezou@gmail.com,江西省齐齐哈尔县江北关街S座 909834,F,2014-05-20,00004
0000000866,柏凤英,zhaojuan@gmail.com,河北省冬梅市海陵南昌街Z座 783582,M,2018-04-25,00006
0000000867,莫建华,gjia@yahoo.com,北京市汕尾市魏都程街T座 252767,M,2013-03-28,00001
0000000868,谢波,wangjun@gmail.com,重庆市南昌县南湖香港路h座 921307,M,2016-07-04,00003
0000000869,苏敏,na11@gmail.com,黑龙江省长春县城东佛山路m座 960740,F,2019-06-20,00006
0000000870,赵秀珍,yanma@gmail.com,青海省香港县沙湾太原街S座 827717,M,2018-12-24,00001
0000000871,刘凯,fangxie@yahoo.com,北京市帆县新城曾路e座 870295,M,2016-06-04,00001
0000000872,孙畅,fangzeng@gmail.com,澳门特别行政区燕县西夏李街m座 715375,F,2016-12-24,00008
0000000873,夏玉,taogang@yahoo.com,山东省永安市沈北新南宁路e座 306251,M,2012-03-01,00001
0000000874,李浩,xiazhang@hotmail.com,江苏省柳州市龙潭大冶路o座 710833,M,2018-09-29,00004
0000000875,秦琴,min86@yahoo.com,新疆维吾尔自治区马鞍山县丰都周街Q座 916612,M,2012-04-14,00008
0000000876,华凤兰,taogong@gmail.com,上海市建华市丰都邓路k座 864111,M,2018-09-04,00005
0000000877,刘旭,lhou@gmail.com,湖南省澳门市六枝特辽阳路I座 644955,F,2014-06-18,00008
0000000878,王雪,min52@yahoo.com,江西省淮安县清城温路I座 527754,F,2016-07-30,00009
0000000879,谢玉梅,dcai@gmail.com,湖北省飞县沙湾霍路m座 121436,F,2016-01-24,00006
0000000880,孙斌,zduan@hotmail.com,江苏省桂珍县蓟州胡路V座 907791,F,2013-09-19,00007
0000000881,陈芳,yong36@gmail.com,安徽省荆门县友好尹路p座 473042,F,2016-05-01,00003
0000000882,李丹丹,ayin@hotmail.com,河南省海口市龙潭重庆街V座 142833,F,2012-04-01,00005
0000000883,周桂兰,lei86@yahoo.com,宁夏回族自治区梧州市城北北京街g座 792085,F,2019-02-13,00001
0000000884,荆佳,luomin@yahoo.com,内蒙古自治区昆明县西峰滕街Z座 841516,F,2017-01-18,00003
0000000885,谢利,fang45@hotmail.com,浙江省勇县崇文陈路F座 891203,M,2016-05-14,00002
0000000886,蔡丹,jun94@gmail.com,海南省沈阳县沈河靳街G座 422918,M,2015-10-02,00008
0000000887,李建军,minjin@hotmail.com,北京市淑珍市华龙南昌路u座 241485,M,2012-12-27,00008
0000000888,周燕,yong87@hotmail.com,浙江省桂花县华龙时路I座 438910,F,2012-05-07,00002
0000000889,刘岩,dulei@hotmail.com,甘肃省桂珍市沈北新雷路e座 272797,F,2018-04-23,00000
0000000890,陈杨,guiying40@yahoo.com,重庆市霞县房山北京路m座 675025,M,2014-11-16,00004
0000000891,范龙,khao@gmail.com,河北省利市徐汇辛集路B座 332627,M,2016-12-14,00001
0000000892,余军,lluo@gmail.com,上海市昆明县蓟州兴安盟街D座 868081,M,2019-04-11,00010
0000000893,郭洋,xiahan@gmail.com,内蒙古自治区杰市花溪王路i座 903141,F,2019-08-01,00004
0000000894,王瑜,yan63@gmail.com,广西壮族自治区琴市清河石家庄街k座 183675,M,2014-06-30,00000
0000000895,李彬,azheng@hotmail.com,上海市太原县上街赵街Y座 105050,F,2015-01-28,00005
0000000896,姚琴,dingtao@gmail.com,澳门特别行政区银川市长寿张路I座 216422,M,2016-11-13,00007
0000000897,俞岩,yangzou@yahoo.com,贵州省欣市华龙何路g座 324128,F,2011-11-05,00004
0000000898,傅娟,hhe@gmail.com,西藏自治区东莞县淄川惠州路R座 391560,M,2017-04-24,00004
0000000899,赖丽丽,linfang@hotmail.com,山西省丹丹市和平孙路O座 207024,M,2018-06-22,00008
0000000900,彭丽丽,qiaojing@yahoo.com,浙江省秀华市清浦南京街h座 933599,F,2016-09-25,00005
0000000901,刘峰,tsu@gmail.com,北京市兴城市静安西安街y座 476670,M,2017-10-09,00004
0000000902,顾秀芳,vhu@gmail.com,香港特别行政区鹏市永川香港街o座 981776,M,2013-03-18,00005
0000000903,萧鹏,juan82@hotmail.com,山东省济南县白云太原街N座 227015,F,2014-02-16,00007
0000000904,沈畅,minghuang@gmail.com,青海省霞县南长广州路R座 985927,M,2013-10-04,00003
0000000905,姜利,yan90@hotmail.com,陕西省淮安市清城杭州路H座 711427,M,2014-02-14,00004
0000000906,崔玲,qiang17@hotmail.com,内蒙古自治区合山市城北通辽街R座 369688,F,2013-04-19,00003
0000000907,陈宇,shenxiulan@yahoo.com,甘肃省金凤市黄浦马鞍山路S座 231220,M,2014-09-25,00005
0000000908,胡健,wanna@yahoo.com,广西壮族自治区欣市花溪张街e座 166755,M,2014-10-04,00007
0000000909,汪建,dlu@hotmail.com,重庆市马鞍山县六枝特杨街O座 718710,M,2011-08-07,00007
0000000910,缪淑英,huchao@hotmail.com,四川省欢县永川通辽街F座 888995,M,2017-08-10,00008
0000000911,刘涛,yangtao@gmail.com,安徽省婷县崇文王路U座 183530,M,2019-04-06,00008
0000000912,李想,baimin@hotmail.com,山西省秀英市东丽辽阳街B座 270155,M,2019-05-03,00008
0000000913,尹芳,ycao@yahoo.com,广西壮族自治区合山市兴山南昌路c座 464788,M,2015-12-13,00008
0000000914,陈秀华,leisun@gmail.com,山东省娜市合川胡街y座 555636,M,2017-03-31,00002
0000000915,李霞,czheng@yahoo.com,甘肃省平县大兴长春街J座 786400,M,2016-06-15,00006
0000000916,温晨,tao77@hotmail.com,福建省长沙县南溪李街l座 945605,M,2013-02-18,00004
0000000917,姚建,huangqiang@gmail.com,河北省淑华市孝南徐路k座 546754,M,2014-03-06,00006
0000000918,孔玉英,dongyan@yahoo.com,天津市六安县涪城潮州路D座 374932,F,2014-01-19,00003
0000000919,李慧,xiuying32@hotmail.com,海南省亮县平山周路l座 969398,M,2018-08-09,00008
0000000920,张艳,suyong@gmail.com,甘肃省齐齐哈尔县上街重庆街f座 111115,F,2012-01-12,00007
0000000921,郑霞,xiuying36@hotmail.com,吉林省玲市长寿齐齐哈尔路K座 623130,F,2017-03-21,00008
0000000922,韦桂荣,min83@yahoo.com,浙江省天津市长寿东莞街s座 945614,M,2020-06-14,00010
0000000923,冯玲,minhe@yahoo.com,西藏自治区鹏市永川李街u座 796349,F,2016-06-10,00003
0000000924,王秀荣,chengli@gmail.com,湖南省瑞县门头沟徐路w座 413251,M,2011-11-18,00000
0000000925,曾凤兰,btian@gmail.com,湖南省桂芳县丰都乌鲁木齐路g座 449337,M,2017-07-11,00001
0000000926,郑丽娟,fuxiulan@hotmail.com,福建省婷县南长通辽路v座 773509,M,2017-11-09,00003
0000000927,郑淑英,aliu@yahoo.com,香港特别行政区合肥县璧山南京街I座 302096,M,2019-04-30,00002
0000000928,乐志强,li77@gmail.com,湖南省刚市浔阳香港路l座 306662,F,2013-03-26,00006
0000000929,李燕,xchen@hotmail.com,湖北省武汉县大东宁路f座 626820,M,2015-05-10,00001
0000000930,李雪梅,ping81@gmail.com,浙江省南宁县清城长春街F座 644999,M,2019-02-05,00004
0000000931,郭军,gongjuan@yahoo.com,黑龙江省汕尾市花溪武汉街J座 282644,M,2012-04-16,00004
0000000932,何桂花,pyin@yahoo.com,湖南省兴城市新城杜路z座 718324,F,2018-02-11,00009
0000000933,刘丽娟,liduan@yahoo.com,浙江省成县浔阳沈阳路r座 170415,F,2018-09-18,00005
0000000934,沈淑华,ilong@hotmail.com,北京市飞市白云北镇路y座 254417,F,2017-01-25,00001
0000000935,李玉珍,xia72@gmail.com,湖南省东莞县友好张街o座 677090,M,2013-06-07,00001
0000000936,王慧,wei00@hotmail.com,贵州省拉萨市涪城徐路B座 102256,F,2020-07-23,00010
0000000937,王波,wenqiang@hotmail.com,台湾省柳州县龙潭太原路O座 894203,M,2019-08-15,00003
0000000938,林利,fangkong@yahoo.com,辽宁省巢湖县双滦赵街m座 806239,F,2011-08-22,00007
0000000939,郭晨,ywen@hotmail.com,贵州省海门县华龙徐路e座 637403,M,2018-02-24,00002
0000000940,梁想,jing58@hotmail.com,云南省凯县普陀王街R座 111633,M,2020-03-02,00010
0000000941,杨丹丹,zhaolei@gmail.com,上海市海门县徐汇黄路B座 930408,M,2017-04-09,00006
0000000942,杨峰,napan@yahoo.com,山东省丽县清浦王街a座 919718,F,2012-03-17,00000
0000000943,任晶,chaoyang@gmail.com,宁夏回族自治区欢市房山香港街X座 994360,M,2012-03-29,00000
0000000944,胡洁,ping47@gmail.com,云南省天津市门头沟韩街d座 983744,M,2016-08-15,00006
0000000945,李秀华,guiying33@yahoo.com,黑龙江省燕市滨城兰街f座 201427,M,2016-11-09,00007
0000000946,赖凤英,hli@gmail.com,安徽省桂英市魏都淮安路V座 958369,F,2019-05-30,00002
0000000947,张莉,liulei@hotmail.com,广东省晶市南湖广州街O座 473288,F,2014-09-16,00010
0000000948,江杨,xiazhang@gmail.com,台湾省邯郸市高明杨路w座 378005,F,2015-09-24,00009
0000000949,王云,gang32@hotmail.com,云南省帅市徐汇兰州路e座 879833,F,2014-06-10,00003
0000000950,王建,songmin@yahoo.com,西藏自治区深圳市兴山高路v座 735678,F,2013-01-04,00000
0000000951,许瑜,naxue@hotmail.com,上海市通辽市南湖刘路R座 944174,M,2017-01-24,00003
0000000952,刘凤英,guiyingxiao@yahoo.com,陕西省永安县沙市姜路h座 906890,M,2012-07-05,00008
0000000953,张梅,izeng@gmail.com,江苏省巢湖县白云济南街Q座 643012,F,2017-08-12,00008
0000000954,陈鑫,yuanguiying@yahoo.com,江西省重庆市黄浦银川街I座 999976,M,2012-04-21,00010
0000000955,支玉,fang11@hotmail.com,上海市凤兰县江北长沙街x座 609793,M,2015-08-28,00008
0000000956,杨琳,leiming@gmail.com,河北省鑫市城北太原街L座 132407,F,2013-05-19,00005
0000000957,李桂荣,longjuan@yahoo.com,黑龙江省杨市六枝特北镇街J座 934036,M,2014-04-06,00000
0000000958,袁博,pengyan@yahoo.com,北京市建军市大东韩街b座 267946,M,2011-10-24,00001
0000000959,葛帅,yanding@gmail.com,江西省雪县翔安侯路x座 912456,F,2017-08-08,00001
0000000960,张龙,guomin@gmail.com,新疆维吾尔自治区兴城县上街合肥街j座 116821,M,2016-06-05,00005
0000000961,李丽娟,haoxiuying@yahoo.com,湖北省英市安次银川街T座 749968,M,2017-05-07,00007
0000000962,潘文,jiegu@hotmail.com,香港特别行政区强县山亭贵阳路z座 731726,M,2015-01-21,00010
0000000963,曹桂兰,luming@hotmail.com,北京市福州县合川王街x座 580925,M,2014-11-20,00005
0000000964,曾秀云,yanglei@hotmail.com,山西省小红县魏都广州街e座 367812,F,2018-08-28,00001
0000000965,景帅,xiaomin@gmail.com,黑龙江省阜新县普陀张路s座 634701,M,2019-01-29,00002
0000000966,陈红,ljin@yahoo.com,江西省福州市梁平长沙路E座 216445,F,2019-07-10,00010
0000000967,刘玉英,songli@hotmail.com,贵州省六安市长寿香港街o座 799794,M,2017-06-03,00007
0000000968,翁小红,chaoliu@gmail.com,台湾省海口县崇文郑街t座 972616,F,2012-12-13,00002
0000000969,金丽华,jieding@gmail.com,江西省桂荣县魏都沈阳路f座 967015,F,2012-08-15,00008
0000000970,沈佳,xhe@yahoo.com,四川省六安县华龙银川街L座 366873,M,2020-04-03,00001
0000000971,王凯,wei93@yahoo.com,青海省淑兰县静安关岭路i座 140821,F,2016-12-14,00003
0000000972,栾红霞,sdong@hotmail.com,江西省张家港县滨城银川街g座 429569,F,2013-10-28,00005
0000000973,管桂芳,weifang@yahoo.com,吉林省霞市朝阳潮州街S座 450541,F,2019-01-02,00009
0000000974,王慧,junyin@gmail.com,福建省波市涪城兴城路f座 568362,F,2013-10-29,00003
0000000975,董燕,hliang@yahoo.com,甘肃省南昌县高坪梁街N座 139836,M,2013-09-09,00005
0000000976,朱健,xiuyingcai@hotmail.com,宁夏回族自治区玲市涪城贵阳街L座 117185,F,2012-11-26,00004
0000000977,孙建平,jingxiong@yahoo.com,澳门特别行政区淑英县涪城李街g座 115438,F,2015-04-13,00007
0000000978,陈明,weiming@gmail.com,海南省秀珍县和平沈阳街N座 321718,M,2012-02-12,00009
0000000979,阎峰,csu@gmail.com,台湾省西宁市合川六盘水路J座 862375,M,2012-08-16,00001
0000000980,严岩,juanlei@yahoo.com,台湾省林县江北马路o座 589177,F,2011-10-08,00001
0000000981,潘秀梅,xiayan@gmail.com,重庆市北京县新城陈街q座 357627,F,2014-06-18,00003
0000000982,李淑珍,yxie@hotmail.com,贵州省琳市金平宁德街T座 600811,F,2019-09-10,00001
0000000983,陈淑华,cwang@yahoo.com,辽宁省哈尔滨市城东汕尾路q座 305189,F,2018-03-31,00004
0000000984,周荣,liaoxiulan@yahoo.com,内蒙古自治区健县合川梧州路u座 271253,F,2014-07-19,00006
0000000985,林小红,tao60@gmail.com,北京市玉珍市东城袁路H座 679255,M,2014-01-31,00007
0000000986,明楠,yaoxia@hotmail.com,台湾省哈尔滨市清浦赵街B座 180770,M,2012-03-10,00006
0000000987,叶欣,ming61@gmail.com,湖南省永安市和平佟路H座 496185,F,2017-11-18,00000
0000000988,汪军,hemin@yahoo.com,浙江省玉华县闵行银川街d座 444513,F,2016-01-13,00002
0000000989,刘博,xiuyingma@yahoo.com,青海省拉萨市长寿杨街O座 997221,F,2020-06-18,00002
0000000990,彭小红,gang91@yahoo.com,湖北省郑州县涪城黄路b座 954649,M,2019-09-04,00009
0000000991,褚秀芳,weimin@hotmail.com,湖南省杭州县南溪杨街R座 148223,M,2011-12-05,00002
0000000992,何秀华,juan40@gmail.com,广东省嘉禾市萧山大冶路j座 549492,M,2015-11-12,00001
0000000993,陈春梅,wangmin@hotmail.com,天津市飞市黄浦柳州路y座 120554,F,2020-04-24,00007
0000000994,高东,junma@hotmail.com,天津市广州县海港王路j座 798727,F,2016-07-25,00001
0000000995,黄平,jieyi@gmail.com,香港特别行政区宜都县上街张路z座 922502,F,2015-04-28,00002
0000000996,王丽丽,xshen@gmail.com,上海市佛山县朝阳陈路T座 561455,M,2013-11-13,00002
0000000997,张秀梅,yongwen@yahoo.com,陕西省关岭市西夏杨街Z座 662045,F,2016-04-12,00001
0000000998,胡艳,xia29@yahoo.com,安徽省西宁县孝南张家港街p座 580575,F,2014-09-10,00005
0000000999,王秀兰,yong09@gmail.com,上海市乌鲁木齐县白云苏街s座 753891,M,2019-08-02,00008
